,File,Class,Text,Datatype
5960,source2981.txt,-1,many of the countries affected like colombia and ecuador are considered critical to the administration s efforts to bring stability to the western hemisphere ,orig
5961,answer2981.txt,1,many of the affected countries such as colombia and ecuador are considered critical to the administration s efforts to bring stability to this hemisphere ,test
5962,source2982.txt,-1,the huge bottom line loss stemmed from a 1 5 billion pound assets writedown on top of a 3 5 billion first half charge ,orig
5963,answer2982.txt,1,the huge bottom line loss stemmed from a 1 5 billion pound asset writedown on top of a 3 5 billion first half charge ,train
5964,source2983.txt,-1,police arrested a potential suspect monday in the abduction of a 9 year old who was found safe after two days the police chief said ,orig
5965,answer2983.txt,0,police have arrested a potential suspect in the abduction of 9 year old jennette tamayo san jose police chief william lansdowne said monday ,test
5966,source2984.txt,-1,bochk chief executive liu jinbao was transferred abruptly to beijing last month ,orig
5967,answer2984.txt,1,he was chief executive of bochk until he was suddenly recalled to beijing last month ,train
5968,source2985.txt,-1,in case the company does not turn in the reports before the end of may it is likely to be delisted an sfc official said ,orig
5969,answer2985.txt,1,if the company did not turn in the results before the end of may it was likely to be delisted an sfc official said ,test
5970,source2986.txt,-1,watson of whitakers n c  was found guilty of making a false threat to detonate explosives and destruction of federal property ,orig
5971,answer2986.txt,1,dwight watson 50 was convicted of making a false threat to detonate explosives and of destroying federal property ,train
5972,source2987.txt,-1, the gloves are off  said unifi official rob o neill ,orig
5973,answer2987.txt,1,unifi official rob o neill said  the gloves are off ,train
5974,source2988.txt,-1,drax faced a financial crisis late last year after it lost its most lucrative sales contract held with insolvent utility txu europe ,orig
5975,answer2988.txt,1,draxs troubles began late last year when it lost its most lucrative sales contract with the insolvent utility txu europe ,train
5976,source2989.txt,-1,it s one of several negotiating items where canada appears to have caved in to u s demands and accepted less favourable terms ,orig
5977,answer2989.txt,1,giving up half the duties is one of several negotiating items where canada appears to have caved in to u s demands and accepted less favourable terms ,train
5978,source2990.txt,-1,his harsh criticism of plo chairman yasser arafat led to his books being banned for a time by the palestinian authority ,orig
5979,answer2990.txt,1,his harsh criticism of the plo s chairman yasser arafat saw the palestinian authority ban his books for a time ,train
5980,source2991.txt,-1,the 2000 democratic platform supported the full inclusion of gay and lesbian families in the life of the nation ,orig
5981,answer2991.txt,0,the democrat s 2000 platform didn t explicitly support gay marriages but backed the full inclusion of gay and lesbian families into the life of the nation ,train
5982,source2992.txt,-1, we believe we are fully prepared to roll out the touch screen machines for the 2004 presidential primary  said gilles w burger state board of elections chairman ,orig
5983,answer2992.txt,1, we believe we are fully prepared to roll out the revised diebold machines  said gilles w burger chairman of the maryland state board of elections ,train
5984,source2993.txt,-1,he has a preliminary hearing thursday to determine whether he ll stand trial ,orig
5985,answer2993.txt,0,the question is whether there will be a hearing to determine if bryant will stand trial ,train
5986,source2994.txt,-1, they were an inspirational couple selfless and courageous  said the oscar winning film director ,orig
5987,answer2994.txt,1,he said they were an inspirational couple selfless and courageous ,train
5988,source2995.txt,-1,but i would rather be talking about high standards than low standards ,orig
5989,answer2995.txt,1, i would rather be talking about positive numbers rather than negative ,train
5990,source2996.txt,-1,worldcom brought down by an 11 billion accounting scandal is adopting the name of its mci long distance division in a bid to clean up its image ,orig
5991,answer2996.txt,1,worldcom decimated by a massive accounting scandal is adopting the name of its mci long distance division in a bid to clean up its image ,test
5992,source2997.txt,-1,launched from the space shuttle atlantis in 1989 galileo will have travelled about 4 6 billion kilometres by the time it hits jupiter ,orig
5993,answer2997.txt,1,launched from space shuttle atlantis news  web sites in 1989 galileo will have traveled about 2 8 billion miles by the time it hits jupiter ,train
5994,source2998.txt,-1,following california s lead several states and the federal government passed similar or stricter bans ,orig
5995,answer2998.txt,0,several states and the federal government later passed similar or more strict bans ,train
5996,source2999.txt,-1,both papers are being published today in the new england journal of medicine ,orig
5997,answer2999.txt,0,the study appears today in the new england journal of medicine ,train
5998,source3000.txt,-1,the search was concentrated in northeast pennsylvania but state trooper tom kelly acknowledged that selenski could have traveled hundreds of miles by now ,orig
5999,answer3000.txt,1,the search was concentrated in northeastern pennsylvania but state police trooper tom kelly acknowledged that selenski could be out of the area ,train
6000,source3001.txt,-1,the us investment bank said  we believe the long term prospects for the energy sector in the uk remain attractive ,orig
6001,answer3001.txt,1, we believe the long term prospects for the energy sector in the uk remain attractive  goldman said ,train
6002,source3002.txt,-1,available in june bare metal restore 4 6 costs 900 per windows client and 1 000 per unix client for new customers ,orig
6003,answer3002.txt,1,bare metal restore 4 6 will be available in mid june said veritas and will cost 900 per windows client and 1 000 per unix client ,test
6004,source3003.txt,-1,both estrada and honasan have denied any involvement in the failed military rebellion ,orig
6005,answer3003.txt,0,mr estrada has denied any involvement in the plot ,train
6006,source3004.txt,-1,it was not immediately known how many people were on flight uta 141 which could carry 141 passengers and crew ,orig
6007,answer3004.txt,1,it was still not known exactly how many people were on the plane which could carry 141 passengers and crew ,test
6008,source3005.txt,-1,but the country is scrambling to prevent it spreading to the vast countryside where most of its 1 3 billion people live ,orig
6009,answer3005.txt,1,china is scrambling to stop the disease from spreading to the countryside where most of its 1 3 billion people live ,test
