,File,Class,Datatype,Text
14715,answer7358.txt,4.1,test,two dogs are fighting for a frisbee in a lake
14716,source7359.txt,-1.0,orig,two dogs are fighting for a frisbee in a lake
14717,answer7359.txt,3.5,test,two brown dogs are leaving a frisbee in the water
14718,source7360.txt,-1.0,orig,two dogs are fighting for a frisbee in a lake
14719,answer7360.txt,4.5,test,two brown dogs are playing with a frisbee in the water
14720,source7361.txt,-1.0,orig,a girl in pink is twirling a ribbon
14721,answer7361.txt,4.8,test,a ribbon is being twirled by a girl in pink
14722,source7362.txt,-1.0,orig,a girl in pink is twirling a ribbon
14723,answer7362.txt,4.3,train,there is no girl in pink twirling a ribbon
14724,source7363.txt,-1.0,orig,the girl is wearing a shirt colored in white with a pink skirt and is standing in front of a house
14725,answer7363.txt,4.8,test,the girl is wearing a white shirt and a pink skirt and is standing in front of a house
14726,source7364.txt,-1.0,orig,the girl is not wearing a white shirt and a pink skirt and is not standing in front of a house
14727,answer7364.txt,4.2,test,the girl is wearing a white shirt and a pink skirt and is standing in front of a house
14728,source7365.txt,-1.0,orig,the girl is wearing a shirt colored in white with a pink skirt and is standing in front of a house
14729,answer7365.txt,2.6,test,a girl in pink is twirling a ribbon
14730,source7366.txt,-1.0,orig,a girl in pink is twirling a ribbon
14731,answer7366.txt,2.1,test,the girl is not wearing a white shirt and a pink skirt and is not standing in front of a house
14732,source7367.txt,-1.0,orig,the girl is wearing a white shirt and a pink skirt and is standing in front of a house
14733,answer7367.txt,2.4,test,a ribbon is being twirled by a girl in pink
14734,source7368.txt,-1.0,orig,there is no girl in pink twirling a ribbon
14735,answer7368.txt,2.6,train,the girl is wearing a white shirt and a pink skirt and is standing in front of a house
14736,source7369.txt,-1.0,orig,a girl in pink is twirling a ribbon
14737,answer7369.txt,2.9,test,the girl is wearing a white shirt and a pink skirt and is standing in front of a house
14738,source7370.txt,-1.0,orig,the child is playing with the water spout outdoors and the rest of his family is watching
14739,answer7370.txt,4.9,test,a child is playing with a water spout outdoors and the rest of his family is watching
14740,source7371.txt,-1.0,orig,there is no child playing with a water spout outdoors with the rest of his family watching
14741,answer7371.txt,3.1,train,a child is playing with a water spout outdoors and the rest of his family is watching
14742,source7372.txt,-1.0,orig,a child is watching someone playing outdoors and is spouting water over the rest of his family 
14743,answer7372.txt,3.8,train,a child is playing with a water spout outdoors and the rest of his family is watching
14744,source7373.txt,-1.0,orig,a hose is being held by a boy next to a man and another boy is watching
14745,answer7373.txt,4.9,train,a boy is holding a hose next to a man and another boy is watching
14746,source7374.txt,-1.0,orig,a boy is laying down a hose next to a man and another boy is running away
14747,answer7374.txt,3.3,test,a boy is holding a hose next to a man and another boy is watching
14748,source7375.txt,-1.0,orig,a child is playing with a water spout outdoors and the rest of his family is watching
14749,answer7375.txt,2.8,test,a hose is being held by a boy next to a man and another boy is watching
14750,source7376.txt,-1.0,orig,a child is playing with a water spout outdoors and the rest of his family is watching
14751,answer7376.txt,2.7,test,a boy is laying down a hose next to a man and another boy is running away
14752,source7377.txt,-1.0,orig,the child is playing with the water spout outdoors and the rest of his family is watching
14753,answer7377.txt,3.6,test,a boy is holding a hose next to a man and another boy is watching
14754,source7378.txt,-1.0,orig,there is no child playing with a water spout outdoors with the rest of his family watching
14755,answer7378.txt,2.6,train,a boy is holding a hose next to a man and another boy is watching
14756,source7379.txt,-1.0,orig,a child is watching someone playing outdoors and is spouting water over the rest of his family 
14757,answer7379.txt,3.0,train,a boy is holding a hose next to a man and another boy is watching
14758,source7380.txt,-1.0,orig,a child is playing with a water spout outdoors and the rest of his family is watching
14759,answer7380.txt,3.6,train,a boy is holding a hose next to a man and another boy is watching
14760,source7381.txt,-1.0,orig,a football player is running past an official carrying a football
14761,answer7381.txt,4.5,test,a person playing football is running past an official carrying a football
14762,source7382.txt,-1.0,orig,a football player is running into an official carrying a football
14763,answer7382.txt,4.0,test,a football player is running past an official carrying a football
14764,source7383.txt,-1.0,orig,a football player is running past an official carrying a football
14765,answer7383.txt,4.1,train,a football player is carrying an official past a rolling football
14766,source7384.txt,-1.0,orig,a football player in a purple jersey is breathlessly running with the ball for a touchdown
14767,answer7384.txt,4.5,test,a football player in a purple jersey is running with the ball for a touchdown
14768,source7385.txt,-1.0,orig,a football player in a purple jersey is running with the ball for a touchdown
14769,answer7385.txt,4.3,train,there is no football player in a purple jersey running with the ball for a touchdown
14770,source7386.txt,-1.0,orig,a football player in a purple jersey is breathlessly running with the ball for a touchdown
14771,answer7386.txt,3.5,test,a football player is running past an official carrying a football
14772,source7387.txt,-1.0,orig,there is no football player in a purple jersey running with the ball for a touchdown
14773,answer7387.txt,3.3,train,a football player is running past an official carrying a football
14774,source7388.txt,-1.0,orig,a football player in a purple jersey is running with the ball for a touchdown
14775,answer7388.txt,4.1,train,a person playing football is running past an official carrying a football
14776,source7389.txt,-1.0,orig,a football player in a purple jersey is running with the ball for a touchdown
14777,answer7389.txt,3.8,train,a football player is running into an official carrying a football
14778,source7390.txt,-1.0,orig,a football player is carrying an official past a rolling football
14779,answer7390.txt,2.9,train,a football player in a purple jersey is running with the ball for a touchdown
14780,source7391.txt,-1.0,orig,a football player in a purple jersey is running with the ball for a touchdown
14781,answer7391.txt,3.5,train,a football player is running past an official carrying a football
14782,source7392.txt,-1.0,orig,a young girl in a blue leotard is jumping in the air
14783,answer7392.txt,5.0,train,a young girl in a leotard colored in blue is jumping in the air
14784,source7393.txt,-1.0,orig,a young girl in a blue leotard is jumping on the ground
14785,answer7393.txt,4.4,train,a young girl in a blue leotard is jumping in the air
14786,source7394.txt,-1.0,orig,the young girl in blue is jumping in the air
14787,answer7394.txt,5.0,train,a young girl in blue is jumping in the air
14788,source7395.txt,-1.0,orig,a young girl in blue is jumping in the air
14789,answer7395.txt,3.7,train,there is no girl in blue jumping in the air
14790,source7396.txt,-1.0,orig,a young girl in a blue leotard is jumping in the air
14791,answer7396.txt,4.3,train,the young girl in blue is jumping in the air
14792,source7397.txt,-1.0,orig,a young girl in a blue leotard is jumping in the air
14793,answer7397.txt,3.3,train,there is no girl in blue jumping in the air
14794,source7398.txt,-1.0,orig,a young girl in a leotard colored in blue is jumping in the air
14795,answer7398.txt,4.5,test,a young girl in blue is jumping in the air
14796,source7399.txt,-1.0,orig,a young girl in blue is jumping in the air
14797,answer7399.txt,3.8,train,a young girl in a blue leotard is jumping on the ground
14798,source7400.txt,-1.0,orig,a young girl in a blue leotard is jumping in the air
14799,answer7400.txt,4.2,train,a young girl in blue is jumping in the air
14800,source7401.txt,-1.0,orig,a boy who is little is sitting in a green tunnel with a smile on his face
14801,answer7401.txt,4.8,test,a little boy is sitting in a green tunnel with a smile on his face
14802,source7402.txt,-1.0,orig,a little boy is sitting in a green tunnel with a smile on his face
14803,answer7402.txt,4.6,train,a little boy is crawling in a green tunnel with a smile on his face
14804,source7403.txt,-1.0,orig,a small boy in a striped shirt is sliding out of a green tube
14805,answer7403.txt,4.9,train,a little boy in a striped shirt is sliding out of a green tube
14806,source7404.txt,-1.0,orig,a small boy in a striped shirt is sliding out of a green tube
14807,answer7404.txt,4.1,train,a small shirtless boy is sliding into a green tube
14808,source7405.txt,-1.0,orig,a small boy in a green shirt is striping a sliding tube
14809,answer7405.txt,3.0,train,a small boy in a striped shirt is sliding out of a green tube
14810,source7406.txt,-1.0,orig,a little boy is sitting in a green tunnel with a smile on his face
14811,answer7406.txt,3.3,test,a little boy in a striped shirt is sliding out of a green tube
14812,source7407.txt,-1.0,orig,a little boy is sitting in a green tunnel with a smile on his face
14813,answer7407.txt,3.0,train,a small shirtless boy is sliding into a green tube
14814,source7408.txt,-1.0,orig,a little boy is sitting in a green tunnel with a smile on his face
14815,answer7408.txt,3.1,test,a small boy in a green shirt is striping a sliding tube
14816,source7409.txt,-1.0,orig,a boy who is little is sitting in a green tunnel with a smile on his face
14817,answer7409.txt,3.5,train,a small boy in a striped shirt is sliding out of a green tube
14818,source7410.txt,-1.0,orig,a small boy in a striped shirt is sliding out of a green tube
14819,answer7410.txt,3.6,train,a little boy is crawling in a green tunnel with a smile on his face
14820,source7411.txt,-1.0,orig,a small boy in a striped shirt is sliding out of a green tube
14821,answer7411.txt,3.3,test,a little boy is sitting in a green tunnel with a smile on his face
14822,source7412.txt,-1.0,orig,the person is flying through the air on a bicycle
14823,answer7412.txt,4.8,test,the person is flying through the air on the bicycle
14824,source7413.txt,-1.0,orig,the person is flying through the air on a bicycle
14825,answer7413.txt,4.2,train,the person is not flying through the air on a bicycle
14826,source7414.txt,-1.0,orig,a person on a bike is jumping through the air and the sun is flaring beautifully through the bike frame
14827,answer7414.txt,4.5,test,a person on a bike is jumping through the air and the sun is flaring through the bike frame
